cust_id|full_name|contact_email|country|address|zip|created_date|vip_flag
1209||bob1209@mail.com|NULL|898 Main St||2024-03-25|false
1210|Alice Green|alice1210@mail.com|CA||94105|2023-08-08|
1211|John Black|john1211@mail.com|||94105|2024-01-01|false
1212|John Johnson||CA|964 Main St||2023-11-09|
1213|Raj Brown|raj1213@mail.com|CA|713 Main St|94105|2023-09-20|false
1214|Mike Johnson|mike1214@mail.com|||94105|2023-01-19|
1215||tom1215@mail.com|US|590 Main St|94105|2023-06-13|
1216|John Patel|john1216@mail.com|UK|898 Main St||2024-03-08|
1217|Mike Johnson|mike1217@mail.com|AU|967 Main St|ABCDE|2023-10-30|N
1218|Mike Black|mike1218@mail.com|UK|333 Main St|ABCDE|2024-02-29|N
1219|Sara Smith|sara1219@mail.com|UK||94105|2024-02-18|N
1220|Tom Brown|||781 Main St||2023-06-28|N
1221|Mike Green|mike1221@mail.com|US|885 Main St|ABCDE|2023-12-30|true
1222|Emma Lee|emma1222@mail.com|CA|775 Main St|94105|2023-03-28|false
1223|Alice Green|alice1223@mail.com||977 Main St||2023-05-25|true
1224|Sara Green|sara1224@mail.com|NULL|478 Main St||2023-12-12|
1225|"Emma|Patel"|emma1225@mail.com|CA|501 Main St|20190|2023-06-30|N
1226||alice1226@mail.com|NULL|266 Main St|ABCDE|2024-05-13|Y
1227|Bob Green|bob1227@mail.com|CA|840 Main St|ABCDE|2023-03-24|false
1228|Chris Lee|chris1228@mail.com|UK|512 Main St||2023-03-06|Y
1229|Nina White|nina1229@mail.com|US|14 Main St|94105|2023-02-03|
1230|||UK|||2023-11-26|Y
1231||alice1231@mail.com|NULL|||2023-09-27|
1232|Bob Black|bob1232@mail.com|CA|636 Main St|94105|2023-12-12|false
1233|Sara Johnson|sara1233@mail.com|AU|8 Main St|20190|2023-11-29|
1234|Nina Smith||CA|841 Main St|94105|2023-02-17|true
1235|Nina Smith|nina1235@mail.com|||94105|2023-10-18|Y
1236||mike1236@mail.com||884 Main St||2023-11-17|
1237|Chris Smith|chris1237@mail.com|US||94105|2023-08-06|true
1238||leo1238@mail.com|UK|914 Main St|20190|2023-10-05|N
1239|Leo Smith|leo1239@mail.com||613 Main St||2023-08-09|true
1240|John Brown|john1240@mail.com|CA|295 Main St|94105|2023-12-04|false
1241||nina1241@mail.com|US|336 Main St|94105|2023-10-04|false
1242||jane1242@mail.com||759 Main St|20190|2023-05-25|N
1243|John Black|john1243@mail.com|NULL|925 Main St|94105|2024-03-17|true
1244|"Tom|White"|tom1244@mail.com|AU|4 Main St|20190|2023-09-04|true
1245|Alice Black|alice1245@mail.com||686 Main St|ABCDE|2023-07-31|N
1246|"Sara|Black"|sara1246@mail.com|UK|363 Main St||2023-07-11|
1247|Alice Brown|alice1247@mail.com|NULL|49 Main St|20190|2023-12-22|
1248|"Raj|Johnson"|raj1248@mail.com|UK|167 Main St|20190|2024-04-19|N
1249|Alice Johnson|alice1249@mail.com|US||94105|2023-10-02|true
1250|Nina Smith|||560 Main St|ABCDE|2023-08-25|
1251|Sara Johnson|sara1251@mail.com|NULL|365 Main St||2023-04-23|Y
1252|Leo Patel|leo1252@mail.com|NULL||ABCDE|2023-10-03|Y
1253|"Sara|Brown"||UK|732 Main St||2024-01-05|true
1254|Chris Johnson|chris1254@mail.com||45 Main St|ABCDE|2024-04-27|Y
1255|Jane Patel|jane1255@mail.com|UK|||2023-11-15|Y
1256|Chris Green|chris1256@mail.com||120 Main St|20190|2024-02-01|
1257||jane1257@mail.com||339 Main St||2024-03-23|N
1258|"Sara|Brown"|sara1258@mail.com|US|650 Main St|20190|2024-03-26|N
1259|Bob Smith|bob1259@mail.com|CA|510 Main St|20190|2023-02-12|
1260|Chris Patel|chris1260@mail.com|CA|242 Main St|94105|2023-07-06|
1261|"Sara|Green"|sara1261@mail.com||341 Main St|ABCDE|2023-07-30|false
1262|Mike White||AU|||2023-05-28|true
1263|Tom Green|tom1263@mail.com|UK|286 Main St|ABCDE|2023-02-09|N
1264||bob1264@mail.com|UK|106 Main St|94105|2023-03-17|N
1265|Emma Patel|emma1265@mail.com|US|742 Main St||2023-07-04|
1266|Alice Brown||AU|287 Main St||2024-04-06|true
1267|Mike Green|||||2023-04-18|Y
1268|Tom Johnson|tom1268@mail.com||752 Main St|ABCDE|2024-03-14|Y
1269||||972 Main St||2024-02-07|
1270|Alice Green|alice1270@mail.com|NULL|790 Main St||2023-03-28|N
1271|Tom Brown|tom1271@mail.com|NULL|313 Main St||2024-01-30|true
1272|Jane Johnson|jane1272@mail.com|UK|902 Main St|ABCDE|2023-06-08|false
1273|Chris Brown|chris1273@mail.com|NULL|188 Main St||2024-01-30|true
1274|Emma Doe|emma1274@mail.com|AU|407 Main St||2023-02-21|N
1275|John Black||AU||94105|2024-01-29|true
1276|Nina Lee|nina1276@mail.com|NULL|||2023-07-21|
1277|Nina White|nina1277@mail.com|US|440 Main St|94105|2024-04-23|Y
1278|Jane Brown|jane1278@mail.com|UK|97 Main St|20190|2023-12-05|Y
1279|Nina Lee||CA|232 Main St|20190|2024-03-31|true
1280|Mike Brown|mike1280@mail.com|US|431 Main St||2023-01-05|true
1281|Raj Patel|raj1281@mail.com|AU|738 Main St|ABCDE|2023-11-20|false
1282|"Sara|Green"|sara1282@mail.com|AU|494 Main St|20190|2023-08-19|N
1283||mike1283@mail.com||560 Main St|ABCDE|2024-03-05|Y
1284|Sara Lee|sara1284@mail.com||167 Main St|94105|2024-03-12|
1285|Sara White|sara1285@mail.com|CA|608 Main St|94105|2023-12-05|Y
1286|Alice Patel|alice1286@mail.com|CA|||2023-09-12|false
"unterminated,quote,here
1288|"Emma|Green"|emma1288@mail.com|CA|328 Main St|ABCDE|2023-04-24|Y
1289|Mike Brown|mike1289@mail.com|NULL|951 Main St|94105|2023-06-27|N
1290|Alice Johnson|alice1290@mail.com|US|354 Main St||2024-04-05|Y
1291|Alice Johnson|alice1291@mail.com|NULL|257 Main St|94105|2024-02-19|
1292||john1292@mail.com|AU|815 Main St||2024-01-10|
1293||jane1293@mail.com|NULL|188 Main St||2023-07-28|
123|MISMATCH|EXTRA|COLS|HERE|oops
1295|Alice Brown|alice1295@mail.com|UK|||2023-10-26|
1296|Chris Black|chris1296@mail.com|CA|929 Main St||2023-09-04|true
1297|Tom Brown|tom1297@mail.com|AU||ABCDE|2023-08-28|false
1298|Jane Smith|jane1298@mail.com|AU|24 Main St|94105|2024-04-27|true
1299|Leo White|leo1299@mail.com|AU|378 Main St||2024-04-30|false
1300|Bob White|bob1300@mail.com|CA|48 Main St|ABCDE|2024-01-06|
1301|||CA|138 Main St|94105|2023-06-19|N
1302|Tom Patel|tom1302@mail.com|CA|419 Main St|ABCDE|2023-07-02|true
1303|Alice Doe||NULL|766 Main St|20190|2023-01-11|false
1304|Alice Lee|alice1304@mail.com|US|348 Main St|ABCDE|2023-09-06|Y
1305|Emma Patel|emma1305@mail.com|US|752 Main St|94105|2023-12-19|
1306|Emma Black|emma1306@mail.com|NULL||ABCDE|2024-01-26|
1307|||NULL|76 Main St|94105|2024-04-16|N
1308|"Chris|Doe"||UK|138 Main St|94105|2023-07-03|N
1309|||||ABCDE|2023-10-14|true
1310|Leo Black|leo1310@mail.com|UK|506 Main St|ABCDE|2024-01-07|false
1311|Bob Johnson|bob1311@mail.com|AU||ABCDE|2023-08-23|true
1312||emma1312@mail.com|CA|359 Main St||2023-09-06|Y
1313||mike1313@mail.com||820 Main St||2023-11-19|
1314|||CA|296 Main St||2023-03-05|true
1315|Alice Smith|alice1315@mail.com|UK|965 Main St||2023-01-20|true
1316|Chris White|chris1316@mail.com||419 Main St|20190|2024-02-06|Y
1317|"Raj|Smith"|||929 Main St|ABCDE|2023-11-20|Y
1318|Emma Patel|emma1318@mail.com|CA|208 Main St||2023-02-08|N
1319||sara1319@mail.com|UK|559 Main St||2023-03-24|N
1320|Sara Smith|sara1320@mail.com|CA|631 Main St|94105|2023-03-19|false
1321|Mike Patel|mike1321@mail.com|||ABCDE|2023-04-22|Y
1322|Alice Brown|alice1322@mail.com||816 Main St|94105|2023-08-20|true
1323|Nina Black|nina1323@mail.com|UK|257 Main St|20190|2023-08-02|
1324|Nina Smith|nina1324@mail.com|US|284 Main St|ABCDE|2023-06-23|
1325|"Chris|Doe"|chris1325@mail.com|CA||20190|2023-11-01|true
1326|Emma Patel|emma1326@mail.com|AU|550 Main St||2023-12-08|Y
1327|Nina Smith|nina1327@mail.com|UK|518 Main St||2023-05-06|Y
1328|Bob Lee|bob1328@mail.com|UK|195 Main St||2024-02-21|
1329|John White|||194 Main St|94105|2024-01-25|N
1330|John Black||US|310 Main St|ABCDE|2024-02-14|N
1331|Emma White|emma1331@mail.com|NULL|||2023-09-13|Y
123|MISMATCH|EXTRA|COLS|HERE|oops
1333|John Black|john1333@mail.com|UK|420 Main St|ABCDE|2023-06-05|Y
1334|Raj Doe|raj1334@mail.com|US|935 Main St|94105|2023-04-27|N
1335|Nina Lee|nina1335@mail.com|CA|400 Main St||2023-08-28|true
1336|Bob Doe||AU|61 Main St|20190|2024-02-04|false
1337|Emma Lee|emma1337@mail.com|AU|65 Main St|94105|2024-05-03|
1338|Raj Doe||NULL|||2023-06-12|N
1339|Bob Black|bob1339@mail.com|UK|864 Main St|ABCDE|2023-11-01|
1340|Leo Green|leo1340@mail.com|NULL|887 Main St|ABCDE|2023-11-11|true
1341|Leo Green|leo1341@mail.com|NULL|657 Main St|20190|2024-04-11|Y
1342|Chris White|chris1342@mail.com|AU|608 Main St|20190|2023-09-19|N
1343|Bob Johnson|bob1343@mail.com|UK|238 Main St||2024-05-12|Y
1344|Emma Black|emma1344@mail.com|NULL|918 Main St|ABCDE|2023-07-22|false
1345|Leo Lee|leo1345@mail.com|US|609 Main St||2023-11-28|N
1346|Sara Black|sara1346@mail.com|NULL|381 Main St||2023-02-06|true
1347|Tom Patel|tom1347@mail.com|CA|475 Main St|94105|2023-02-18|true
1348|Nina Patel|nina1348@mail.com|US|315 Main St|94105|2023-01-30|Y
1349|Chris Black|chris1349@mail.com|UK|325 Main St|94105|2023-09-28|false
1350|Jane Lee|jane1350@mail.com|CA|428 Main St|ABCDE|2023-11-07|
1351|Mike Black|mike1351@mail.com||526 Main St||2023-01-12|Y
1352|Nina White||UK|973 Main St||2023-04-24|false
1353|Emma Green|emma1353@mail.com||189 Main St||2024-04-11|true
1354|Sara Doe|sara1354@mail.com||798 Main St|20190|2024-01-06|Y
1355|Sara Smith|sara1355@mail.com|US|689 Main St||2024-01-06|N
1356|Tom Green|tom1356@mail.com|NULL|337 Main St|ABCDE|2023-12-18|
1357|Leo White|leo1357@mail.com|AU|163 Main St|94105|2023-06-01|Y
1358|Leo Brown||CA|597 Main St|ABCDE|2023-02-02|
1359|Alice Johnson|alice1359@mail.com|NULL|547 Main St||2023-06-05|Y
1360|Emma Johnson|emma1360@mail.com|UK|||2023-12-24|false
1361|John Brown|john1361@mail.com|CA|500 Main St|94105|2023-09-12|
1362|Tom Patel|tom1362@mail.com|US|725 Main St|94105|2023-10-13|N
1363|Raj Green||UK|378 Main St||2023-11-20|false
1364||chris1364@mail.com|US|845 Main St||2024-05-05|Y
1365|Tom White|tom1365@mail.com|NULL|539 Main St|94105|2023-07-14|false
1366|John Smith|john1366@mail.com|AU|631 Main St|20190|2023-10-15|
1367|Mike White|mike1367@mail.com|UK|137 Main St|ABCDE|2023-09-17|
1368|Raj Brown|raj1368@mail.com|NULL|994 Main St||2024-04-28|Y
1369|John Johnson|john1369@mail.com|CA|820 Main St|94105|2023-04-22|
1370|Alice Brown|alice1370@mail.com||591 Main St|ABCDE|2023-06-16|
1371||raj1371@mail.com|NULL|901 Main St|ABCDE|2023-08-30|N
1372|John Green|john1372@mail.com||618 Main St|ABCDE|2024-02-24|false
1373|Alice White|alice1373@mail.com||723 Main St|94105|2023-11-10|true
1374|Bob Green|bob1374@mail.com|US|501 Main St|20190|2023-12-28|true
1375||alice1375@mail.com|NULL|165 Main St||2023-02-04|true
1376|Jane Green|jane1376@mail.com|UK|780 Main St|94105|2023-05-02|true
1377|Bob Smith|bob1377@mail.com||149 Main St|20190|2024-03-26|Y
1378|||CA|568 Main St|20190|2023-04-06|Y
1379|Jane Brown|jane1379@mail.com|US||94105|2024-02-22|true
1380||john1380@mail.com|UK|949 Main St|94105|2023-01-01|N
1381|Tom White|tom1381@mail.com|AU|153 Main St|94105|2023-08-27|Y
1382|Alice Patel||NULL|286 Main St|ABCDE|2024-02-05|false
1383|Tom Patel|tom1383@mail.com|US|781 Main St|ABCDE|2024-02-05|
1384|Chris Black|chris1384@mail.com|AU|85 Main St|94105|2024-04-02|true
BAD_ROW_WITH_TOO_FEW_COLS
1386|Bob Brown|bob1386@mail.com|UK|334 Main St|94105|2023-07-03|Y
1387|Tom Patel|tom1387@mail.com|UK|113 Main St||2023-02-14|true
1388|||UK|126 Main St||2023-07-19|N
1389|Bob Patel|bob1389@mail.com|CA|111 Main St|ABCDE|2023-12-08|Y
1390|Mike Lee|mike1390@mail.com|NULL|54 Main St|94105|2023-03-18|false
1391|Nina Johnson||CA|632 Main St||2023-09-10|
1392|"Bob|Johnson"|bob1392@mail.com|NULL|592 Main St|ABCDE|2024-05-08|Y
1393|Mike Johnson|mike1393@mail.com|AU|437 Main St|94105|2023-01-15|false
"unterminated,quote,here
1395|Emma Patel|emma1395@mail.com|NULL|590 Main St||2023-07-29|true
1396|Mike Doe|||571 Main St||2024-03-12|false
1397|Jane Patel|jane1397@mail.com|AU||94105|2023-01-20|Y
1398||raj1398@mail.com|UK|481 Main St|94105|2024-01-12|true
1399|Alice Lee|alice1399@mail.com|CA|784 Main St|ABCDE|2023-04-06|true
1400|"Jane|White"|jane1400@mail.com|CA|322 Main St|ABCDE|2023-10-21|false
1401||emma1401@mail.com|US||20190|2024-05-01|false
1402|Leo Brown||AU|684 Main St||2023-08-06|true
1403|Nina Patel|nina1403@mail.com|CA|974 Main St||2023-04-09|N
1404||john1404@mail.com|US|157 Main St|94105|2023-01-09|
1405|Sara Doe|sara1405@mail.com|CA|939 Main St|ABCDE|2023-04-29|true
1406|Leo Smith|leo1406@mail.com||734 Main St||2023-11-07|
1407|John Patel|john1407@mail.com|UK|411 Main St||2023-05-04|true
1408|"Sara|Green"|sara1408@mail.com|UK|352 Main St|20190|2023-02-22|false
1409|Mike Black|mike1409@mail.com|CA|421 Main St|94105|2023-11-17|
1410|Leo White|leo1410@mail.com|AU||ABCDE|2023-02-09|true
1411|John Johnson|john1411@mail.com|AU|224 Main St|20190|2023-06-28|
1412|Nina White|nina1412@mail.com|NULL|55 Main St|94105|2024-05-04|Y
1413|"Emma|Patel"||AU|382 Main St||2023-08-17|
1414|Sara White|sara1414@mail.com|CA|330 Main St||2023-09-25|
1415|Raj Johnson|raj1415@mail.com|UK||ABCDE|2023-02-15|N
1416||bob1416@mail.com|US|105 Main St||2023-03-07|true
1417|Jane Doe|jane1417@mail.com|CA|268 Main St|ABCDE|2023-09-28|Y
1418|Bob Doe||AU|536 Main St|20190|2023-09-14|N
1419|||UK|120 Main St||2023-02-21|false
1420|"Bob|Johnson"|bob1420@mail.com||146 Main St|ABCDE|2023-04-10|N
1421|Chris White||NULL|579 Main St||2023-08-16|
1422|Chris Patel|chris1422@mail.com|NULL|505 Main St||2023-10-20|true
1423|Leo Lee|leo1423@mail.com|CA|64 Main St|ABCDE|2023-04-29|Y
1424||bob1424@mail.com|CA|678 Main St|ABCDE|2023-04-23|
,,,
1426|Sara Patel|sara1426@mail.com|CA|298 Main St|20190|2024-01-25|
1427||raj1427@mail.com||554 Main St|ABCDE|2024-03-29|true
1428|John Smith|john1428@mail.com||796 Main St|94105|2023-02-07|true
1429|Bob White|bob1429@mail.com|US|564 Main St|ABCDE|2023-11-19|false
1430|John White|john1430@mail.com|NULL|878 Main St|20190|2024-05-13|false
1431|Raj Doe|raj1431@mail.com|NULL||20190|2023-05-04|false
1432|||UK|187 Main St|ABCDE|2024-01-18|
1433|Alice Brown|alice1433@mail.com||341 Main St|94105|2024-03-22|Y
1434|Chris Black|chris1434@mail.com|NULL|904 Main St|94105|2023-04-19|N
1435|Chris Green|||861 Main St||2023-10-08|false
1436|Nina Brown|nina1436@mail.com|US|379 Main St|20190|2023-02-07|N
1437|Alice Doe|alice1437@mail.com|AU||ABCDE|2024-03-11|N
1438|Tom White|tom1438@mail.com|UK|413 Main St|20190|2023-07-12|Y
1439|Jane Smith|jane1439@mail.com|UK|857 Main St|94105|2023-12-03|true
1440|Raj Lee||US|954 Main St|ABCDE|2023-07-07|
1441|Alice Black|alice1441@mail.com|UK|631 Main St|94105|2024-04-17|false
1442|Mike Doe|mike1442@mail.com|US|805 Main St|20190|2024-05-10|Y
1443|Leo Black||AU|124 Main St|20190|2023-02-02|Y
,,,
1445|Raj Black|||306 Main St|20190|2023-12-23|false
BAD_ROW_WITH_TOO_FEW_COLS
1447|Bob Patel|bob1447@mail.com||486 Main St|ABCDE|2023-11-25|Y
1448|Chris Johnson|chris1448@mail.com|NULL|30 Main St||2023-10-07|false
1449|Jane Green|jane1449@mail.com|UK|624 Main St|ABCDE|2023-12-03|
1450|Nina Brown|nina1450@mail.com|CA|725 Main St|ABCDE|2024-04-29|
1451|Bob White|bob1451@mail.com|AU|29 Main St|94105|2023-03-11|true
1452|John Patel||AU||ABCDE|2023-05-25|Y
1453|Jane Patel||CA|637 Main St|ABCDE|2023-03-23|
1454|Jane Smith|jane1454@mail.com|CA|858 Main St||2023-07-17|
1455|Jane Patel|jane1455@mail.com|US|988 Main St|ABCDE|2023-01-29|N
1456|"Sara|Black"|sara1456@mail.com|NULL|925 Main St||2024-04-14|false
1457|Jane Smith|jane1457@mail.com|CA|422 Main St|94105|2024-03-04|true
1458|Sara White|sara1458@mail.com|NULL|461 Main St|20190|2023-12-16|
1459|Chris White|chris1459@mail.com|NULL|724 Main St|94105|2024-02-19|true
1460|Nina Brown|nina1460@mail.com|UK||20190|2024-03-31|Y
1461|Leo Lee|leo1461@mail.com||845 Main St|20190|2023-04-25|Y
1462|Chris Patel|chris1462@mail.com|AU|532 Main St|20190|2024-03-30|Y
1463|Alice Patel|alice1463@mail.com||7 Main St||2023-10-18|
1464|Nina Smith|nina1464@mail.com|UK|827 Main St|ABCDE|2024-03-10|N
1465|Tom Smith|tom1465@mail.com|NULL|312 Main St||2023-06-11|false
1466|Tom Black|tom1466@mail.com|US||20190|2023-11-10|true
1467||jane1467@mail.com|CA|121 Main St|ABCDE|2023-02-27|
1468|"Bob|Black"|bob1468@mail.com||504 Main St|ABCDE|2023-03-02|Y
1469||tom1469@mail.com||404 Main St|ABCDE|2023-08-02|false
1470|Alice Green|alice1470@mail.com|CA|14 Main St|94105|2024-02-22|N
1471|Bob Doe|bob1471@mail.com|CA||20190|2023-03-04|false
1472|Mike Brown|||403 Main St|ABCDE|2023-10-14|true
1473|Raj Smith|raj1473@mail.com||458 Main St||2024-04-29|true
1474|Sara Patel||US|846 Main St|94105|2024-01-27|true
1475|"Emma|Johnson"|emma1475@mail.com||771 Main St|94105|2023-09-29|Y
1476||jane1476@mail.com|US|856 Main St|20190|2023-02-15|false
1477|Mike White||CA|||2023-02-05|N
1478|"Tom|Doe"||US|305 Main St|20190|2023-07-11|Y
1479|Jane White|jane1479@mail.com|AU|413 Main St|20190|2023-05-17|
1480|Chris Brown|chris1480@mail.com||603 Main St|94105|2023-04-07|
BAD_ROW_WITH_TOO_FEW_COLS
1482|Raj Smith|raj1482@mail.com||855 Main St|ABCDE|2023-01-12|
1483|Emma Patel|emma1483@mail.com|||20190|2023-09-12|true
1484|John White|john1484@mail.com|NULL|280 Main St|94105|2023-05-10|Y
1485|Leo White|leo1485@mail.com|CA|416 Main St||2024-02-07|
1486|"John|White"|john1486@mail.com|NULL|419 Main St|94105|2023-04-10|N
1487|Leo Johnson|leo1487@mail.com|CA|322 Main St|ABCDE|2024-04-01|
1488|Tom Brown||NULL|475 Main St|20190|2023-06-19|
1489|Sara Patel|sara1489@mail.com||||2024-01-07|Y
1490|Sara Green||UK|186 Main St||2023-04-16|true
1491|Leo White|leo1491@mail.com|US|82 Main St|20190|2024-03-27|true
BAD_ROW_WITH_TOO_FEW_COLS
1493|Alice Lee|||44 Main St|94105|2024-05-08|Y
1494|Tom Green|tom1494@mail.com|CA|993 Main St|20190|2023-10-29|true
1495|"John|Black"|john1495@mail.com|NULL||94105|2023-12-01|Y
1496|John Doe|john1496@mail.com|CA|789 Main St|20190|2023-07-05|false
1497|||AU|684 Main St|ABCDE|2024-04-04|Y
1498|Tom Smith|tom1498@mail.com|CA||94105|2023-11-13|false
,,,
1500|Mike Doe|mike1500@mail.com|US|556 Main St|ABCDE|2024-04-01|
