customer_id,first_name,last_name,email,phone,signup_ts,status,loyalty_points
961,John,Patel,john961@ex.com,703-555-8394,2023-12-12T00:00:00,inactive,
962,Bob,Black,,703-555-4226,2023-10-25T00:00:00,pending,1245
963,Emma,Doe,emma963@ex.com,703-555-6845,2023-09-10T00:00:00,,158
964,Leo,White,,703-555-5395,2024-01-27T00:00:00,,1905
965,Raj,Doe,raj965@ex.com,,2023-09-04T00:00:00,inactive,55
966,,Johnson,emma966@ex.com,703-555-4846,,inactive,369
967,,Brown,tom967@ex.com,703-555-3338,2023-07-05T00:00:00,,
968,Emma,Green,emma968@ex.com,703-555-8224,2023-03-08T00:00:00,inactive,167
969,John,Green,,703-555-4918,2023-12-05T00:00:00,active,1314
970,Alice,,,703-555-9320,2023-12-16T00:00:00,,191
971,Tom,Black,tom971@ex.com,703-555-9752,,,896
972,Jane,Johnson,jane972@ex.com,703-555-6973,2023-10-19T00:00:00,active,1985
973,,,,703-555-2977,,active,1130
974,Emma,Black,,703-555-7726,2023-04-06T00:00:00,,1718
975,Leo,Doe,,,2023-01-04T00:00:00,pending,1530
976,Sara,,sara976@ex.com,703-555-5683,2023-06-11T00:00:00,active,1283
977,Nina,Brown,nina977@ex.com,703-555-8000,2024-02-18T00:00:00,pending,1551
978,Leo,Johnson,,703-555-8517,,active,1033
979,Bob,,bob979@ex.com,703-555-9903,2024-03-23T00:00:00,inactive,939
980,Sara,Patel,sara980@ex.com,,2023-01-24T00:00:00,inactive,986
981,Raj,Doe,raj981@ex.com,703-555-8622,2023-08-16T00:00:00,inactive,1867
982,Chris,Johnson,chris982@ex.com,,2023-06-29T00:00:00,,
983,Chris,Johnson,chris983@ex.com,703-555-1123,2023-07-03T00:00:00,active,572
984,Mike,Green,mike984@ex.com,703-555-3831,2023-05-17T00:00:00,inactive,633
985,Raj,Smith,raj985@ex.com,703-555-5402,2023-01-28T00:00:00,active,326
986,Jane,Patel,jane986@ex.com,703-555-5206,,,1320
987,,Smith,sara987@ex.com,703-555-8445,2024-02-25T00:00:00,active,
988,,White,sara988@ex.com,703-555-3370,2023-09-11T00:00:00,inactive,763
989,John,Smith,john989@ex.com,703-555-3970,,active,
990,Bob,Patel,bob990@ex.com,703-555-6179,2024-01-06T00:00:00,pending,886
991,,Brown,leo991@ex.com,703-555-7772,2023-08-07T00:00:00,,623
992,Alice,Brown,alice992@ex.com,703-555-8691,2024-01-18T00:00:00,pending,966
993,,,mike993@ex.com,703-555-7291,2023-12-29T00:00:00,inactive,1943
994,Nina,,nina994@ex.com,703-555-5124,2023-09-30T00:00:00,,1266
995,Alice,Lee,alice995@ex.com,703-555-7636,2023-08-18T00:00:00,active,1853
996,Alice,Green,alice996@ex.com,,,,650
997,Sara,Brown,sara997@ex.com,703-555-2097,2023-08-15T00:00:00,,183
998,,Black,john998@ex.com,703-555-2841,2023-08-22T00:00:00,,128
999,John,,john999@ex.com,,,,424
1000,John,Johnson,john1000@ex.com,703-555-7655,2023-08-24T00:00:00,active,1821
1001,Bob,Smith,bob1001@ex.com,703-555-6582,2023-02-22T00:00:00,active,328
1002,Chris,Black,chris1002@ex.com,,2023-11-29T00:00:00,active,466
1003,Alice,White,alice1003@ex.com,,2023-12-07T00:00:00,inactive,1340
1004,Tom,Patel,tom1004@ex.com,703-555-8637,2024-04-07T00:00:00,active,
1005,Leo,,leo1005@ex.com,703-555-3467,2024-04-18T00:00:00,,878
1006,Sara,,sara1006@ex.com,703-555-9441,,inactive,751
1007,Raj,Doe,raj1007@ex.com,703-555-6290,2023-05-17T00:00:00,,
1008,Bob,Lee,bob1008@ex.com,703-555-1222,,active,1388
1009,Sara,Lee,sara1009@ex.com,703-555-3473,2023-05-01T00:00:00,pending,52
1010,Emma,Lee,emma1010@ex.com,703-555-2386,2023-06-27T00:00:00,inactive,604
1011,,,raj1011@ex.com,,,,1923
1012,Emma,Smith,emma1012@ex.com,703-555-2910,2023-05-30T00:00:00,inactive,859
1013,Nina,Lee,nina1013@ex.com,,2023-03-06T00:00:00,,1545
1014,Leo,Doe,leo1014@ex.com,703-555-4754,2023-06-27T00:00:00,,916
1015,Tom,Doe,tom1015@ex.com,703-555-1277,2023-01-12T00:00:00,active,1447
1016,Nina,Black,nina1016@ex.com,,2023-07-26T00:00:00,,1201
1017,Raj,Green,raj1017@ex.com,,2023-04-21T00:00:00,pending,745
1018,,Patel,leo1018@ex.com,703-555-4012,2023-12-21T00:00:00,,1088
1019,Bob,Green,bob1019@ex.com,703-555-9882,2023-07-17T00:00:00,pending,1107
1020,Emma,Black,,703-555-5561,,pending,176
1021,Emma,White,emma1021@ex.com,703-555-6768,2023-01-06T00:00:00,active,1897
1022,Sara,Brown,sara1022@ex.com,703-555-9563,,pending,328
1023,,,,703-555-1435,2023-03-29T00:00:00,,1804
1024,Mike,Brown,mike1024@ex.com,703-555-2932,2023-04-18T00:00:00,inactive,1461
1025,,Lee,raj1025@ex.com,703-555-3035,2023-10-19T00:00:00,inactive,1323
1026,Emma,,emma1026@ex.com,703-555-4244,2023-12-27T00:00:00,active,822
1027,Jane,Doe,jane1027@ex.com,703-555-3542,2023-03-15T00:00:00,,248
1028,Tom,Lee,tom1028@ex.com,703-555-4075,2023-05-24T00:00:00,active,
1029,Bob,,,703-555-8190,2023-03-05T00:00:00,pending,958
1030,Bob,Brown,,703-555-5776,2023-05-22T00:00:00,,1199
1031,Alice,Johnson,alice1031@ex.com,703-555-7010,2023-12-17T00:00:00,active,367
1032,,Brown,bob1032@ex.com,703-555-6291,2023-03-02T00:00:00,,1329
1033,Tom,,tom1033@ex.com,,2024-03-02T00:00:00,,19
1034,Jane,,jane1034@ex.com,,2023-05-08T00:00:00,pending,
1035,Tom,Green,,703-555-2513,2024-05-04T00:00:00,,1552
1036,Jane,,jane1036@ex.com,703-555-3289,2023-06-12T00:00:00,active,
1037,Emma,,emma1037@ex.com,703-555-6997,,active,410
1038,Chris,Doe,chris1038@ex.com,703-555-9635,2023-12-14T00:00:00,,847
1039,Emma,Lee,emma1039@ex.com,,2023-01-12T00:00:00,pending,1703
1040,Sara,,sara1040@ex.com,703-555-1664,2023-09-19T00:00:00,,1850
1041,Mike,Lee,mike1041@ex.com,703-555-1647,2023-03-30T00:00:00,inactive,1362
1042,Sara,White,sara1042@ex.com,,2024-05-02T00:00:00,active,1617
1043,Leo,Lee,,703-555-8496,2023-07-07T00:00:00,,1935
1044,Sara,Johnson,sara1044@ex.com,703-555-2577,,,1354
1045,John,,,703-555-2396,2023-12-28T00:00:00,active,1155
1046,,Lee,leo1046@ex.com,703-555-8609,2023-04-24T00:00:00,,1112
1047,Jane,Doe,jane1047@ex.com,703-555-9029,,,1961
1048,Chris,Patel,,703-555-8215,2023-11-10T00:00:00,active,556
1049,,Green,,703-555-9275,2024-03-28T00:00:00,inactive,777
1050,Jane,White,jane1050@ex.com,703-555-5479,2023-03-09T00:00:00,,223
1051,Emma,Lee,emma1051@ex.com,703-555-9832,2024-01-29T00:00:00,active,1705
1052,Jane,Patel,jane1052@ex.com,703-555-1551,2023-02-13T00:00:00,,440
1053,Raj,Johnson,raj1053@ex.com,703-555-8805,2023-08-04T00:00:00,pending,553
1054,Sara,Green,,,2023-03-28T00:00:00,active,1852
1055,Chris,,,703-555-4462,,,132
1056,,,sara1056@ex.com,703-555-8906,2023-07-05T00:00:00,inactive,
1057,John,Smith,john1057@ex.com,,2024-04-13T00:00:00,,446
1058,John,,john1058@ex.com,703-555-1665,2023-03-20T00:00:00,inactive,
1059,John,Patel,john1059@ex.com,703-555-6069,2024-01-18T00:00:00,active,711
1060,,Doe,bob1060@ex.com,703-555-9085,2023-08-16T00:00:00,inactive,373
1061,Sara,Green,sara1061@ex.com,703-555-6989,2023-10-27T00:00:00,,
1062,Nina,White,nina1062@ex.com,703-555-8050,2023-10-04T00:00:00,,1472
1063,,Doe,chris1063@ex.com,703-555-3987,2023-12-19T00:00:00,,1536
1064,Nina,Smith,nina1064@ex.com,703-555-8918,2023-08-03T00:00:00,,
1065,Nina,Green,nina1065@ex.com,703-555-5942,2024-03-26T00:00:00,,42
1066,Chris,Smith,chris1066@ex.com,703-555-1954,2024-05-07T00:00:00,pending,473
1067,Emma,Johnson,emma1067@ex.com,703-555-4551,2023-08-01T00:00:00,inactive,1604
1068,Tom,Lee,tom1068@ex.com,703-555-1438,,active,
1069,Emma,Lee,,703-555-8458,,,1981
1070,John,Doe,john1070@ex.com,703-555-2035,2023-01-15T00:00:00,,1379
1071,John,Smith,john1071@ex.com,703-555-7848,2023-05-21T00:00:00,,1137
1072,,,,703-555-6154,2023-05-10T00:00:00,,67
1073,Tom,White,,,2023-02-03T00:00:00,inactive,441
1074,Tom,Johnson,tom1074@ex.com,,2023-06-12T00:00:00,inactive,1565
1075,Raj,White,raj1075@ex.com,703-555-2412,2023-11-25T00:00:00,inactive,1194
1076,Leo,Lee,leo1076@ex.com,703-555-6369,2023-12-28T00:00:00,,1697
1077,Mike,,mike1077@ex.com,703-555-4501,2023-12-31T00:00:00,active,
1078,Chris,White,chris1078@ex.com,703-555-5777,,active,
1079,Chris,,chris1079@ex.com,703-555-1488,,active,279
1080,Jane,White,,703-555-4883,2023-11-06T00:00:00,active,359
1081,Raj,Patel,raj1081@ex.com,703-555-3480,,,1343
1082,Raj,,raj1082@ex.com,703-555-7601,2024-02-28T00:00:00,pending,
1083,,Black,alice1083@ex.com,703-555-4450,,inactive,1768
1084,Jane,Brown,,703-555-5809,2024-02-03T00:00:00,,799
1085,Bob,,,703-555-5342,,pending,1837
1086,John,Patel,john1086@ex.com,703-555-1421,,,134
1087,Sara,Brown,sara1087@ex.com,703-555-4445,2023-03-15T00:00:00,active,235
1088,Mike,White,mike1088@ex.com,703-555-8409,,,403
1089,Leo,Brown,leo1089@ex.com,703-555-4651,2024-01-08T00:00:00,inactive,1961
1090,John,Doe,john1090@ex.com,703-555-6101,,inactive,1463
1091,Mike,Green,,703-555-8003,,,205
1092,,Green,raj1092@ex.com,703-555-3328,2023-05-21T00:00:00,inactive,317
1093,Sara,Brown,sara1093@ex.com,703-555-2366,,,1692
1094,Sara,Patel,sara1094@ex.com,703-555-9136,2024-05-04T00:00:00,active,
1095,Jane,Johnson,jane1095@ex.com,703-555-2184,2023-10-10T00:00:00,inactive,297
1096,Bob,,bob1096@ex.com,703-555-6421,,,545
1097,Chris,Doe,chris1097@ex.com,,,active,
1098,Jane,Green,jane1098@ex.com,703-555-7136,2023-09-04T00:00:00,,1451
1099,John,Green,john1099@ex.com,703-555-5507,2024-03-16T00:00:00,,140
1100,Leo,Johnson,leo1100@ex.com,703-555-9538,2023-07-20T00:00:00,inactive,245
1101,Emma,,,703-555-5240,2024-02-28T00:00:00,inactive,467
1102,Bob,Doe,bob1102@ex.com,,2023-05-01T00:00:00,,1925
1103,John,,john1103@ex.com,703-555-7847,2023-01-11T00:00:00,,
1104,Leo,,leo1104@ex.com,703-555-4664,2023-11-04T00:00:00,active,
1105,John,Brown,,703-555-5335,2023-06-17T00:00:00,,
1106,Nina,Lee,nina1106@ex.com,703-555-2445,,inactive,1857
1107,Chris,,chris1107@ex.com,703-555-9430,,,1377
1108,Emma,Black,,703-555-6858,2024-01-16T00:00:00,,1931
1109,,Doe,john1109@ex.com,703-555-5319,,,
1110,Tom,Brown,tom1110@ex.com,703-555-8937,2024-01-18T00:00:00,active,
1111,Bob,Green,bob1111@ex.com,703-555-7630,2023-01-12T00:00:00,,461
1112,Sara,Lee,sara1112@ex.com,703-555-5144,2023-08-23T00:00:00,inactive,1368
1113,Mike,Doe,mike1113@ex.com,703-555-3634,2023-04-27T00:00:00,active,1484
1114,Chris,Green,chris1114@ex.com,703-555-1793,2024-03-23T00:00:00,,
1115,Mike,Patel,mike1115@ex.com,703-555-1834,2024-04-17T00:00:00,active,808
1116,Raj,White,raj1116@ex.com,703-555-5798,2023-06-18T00:00:00,pending,941
1117,Alice,Smith,alice1117@ex.com,703-555-4569,2024-02-03T00:00:00,,1681
"unterminated,quote,here
1119,Raj,Green,raj1119@ex.com,703-555-8240,,,847
1120,Tom,Green,tom1120@ex.com,,2023-06-18T00:00:00,,
1121,Chris,Green,chris1121@ex.com,703-555-9887,2023-04-13T00:00:00,,850
1122,Bob,,bob1122@ex.com,,2023-08-25T00:00:00,pending,1837
1123,Nina,,nina1123@ex.com,703-555-6833,,,
1124,Raj,Brown,,,2024-03-24T00:00:00,pending,1015
1125,Sara,Doe,sara1125@ex.com,,2023-07-22T00:00:00,active,1778
1126,John,,john1126@ex.com,703-555-2370,2023-01-12T00:00:00,active,478
1127,Sara,,sara1127@ex.com,703-555-6141,2023-04-22T00:00:00,pending,1989
1128,John,Smith,,703-555-5528,2023-03-07T00:00:00,inactive,1387
1129,Mike,Johnson,mike1129@ex.com,,2024-03-31T00:00:00,,1295
BAD_ROW_WITH_TOO_FEW_COLS
1131,Mike,Johnson,mike1131@ex.com,703-555-2697,2023-12-11T00:00:00,inactive,1108
1132,Mike,White,mike1132@ex.com,,,active,1838
1133,Bob,,bob1133@ex.com,,2023-03-18T00:00:00,,697
1134,John,Smith,john1134@ex.com,703-555-1803,2023-12-10T00:00:00,inactive,293
1135,Sara,White,,,2023-03-02T00:00:00,,1789
1136,,White,jane1136@ex.com,703-555-6556,2023-08-31T00:00:00,active,689
1137,Mike,Patel,mike1137@ex.com,703-555-9803,2024-03-15T00:00:00,pending,666
1138,John,Patel,,703-555-7735,2023-08-04T00:00:00,active,1289
1139,Bob,Smith,bob1139@ex.com,,,pending,
1140,Alice,Johnson,alice1140@ex.com,703-555-7131,2024-04-09T00:00:00,pending,1562
1141,Nina,Doe,,703-555-1847,2023-01-13T00:00:00,inactive,
1142,Jane,Smith,jane1142@ex.com,703-555-3686,,pending,1030
1143,Mike,Brown,mike1143@ex.com,703-555-1611,2023-06-03T00:00:00,active,
1144,Tom,Brown,tom1144@ex.com,,2023-04-30T00:00:00,inactive,
1145,Bob,Smith,bob1145@ex.com,,,pending,1664
1146,,Smith,,,,active,832
1147,Raj,White,raj1147@ex.com,703-555-1816,2024-02-06T00:00:00,,132
1148,Sara,Green,sara1148@ex.com,703-555-9938,,inactive,1108
1149,Raj,Lee,raj1149@ex.com,703-555-3405,2023-07-06T00:00:00,pending,210
1150,Bob,,bob1150@ex.com,703-555-8710,2024-01-04T00:00:00,active,1741
1151,,Lee,tom1151@ex.com,703-555-7391,2023-03-10T00:00:00,,1540
1152,Mike,,mike1152@ex.com,,2023-05-03T00:00:00,,351
1153,,Brown,raj1153@ex.com,703-555-9688,2023-08-29T00:00:00,pending,570
1154,Sara,Patel,,703-555-6861,,pending,779
1155,Emma,Doe,emma1155@ex.com,,2023-04-16T00:00:00,active,329
1156,Nina,Green,nina1156@ex.com,703-555-9506,2024-04-22T00:00:00,pending,516
1157,Raj,,raj1157@ex.com,703-555-2975,,,588
1158,,Black,chris1158@ex.com,703-555-3817,,active,339
1159,Raj,White,raj1159@ex.com,703-555-6526,,,59
BAD_ROW_WITH_TOO_FEW_COLS
1161,Mike,Black,mike1161@ex.com,,2024-02-01T00:00:00,pending,1704
1162,,Green,alice1162@ex.com,703-555-5371,,,131
1163,Chris,Brown,chris1163@ex.com,703-555-6414,2023-07-04T00:00:00,,1376
1164,Leo,,leo1164@ex.com,703-555-2564,,active,
1165,John,Brown,john1165@ex.com,703-555-8339,2023-04-29T00:00:00,pending,1509
1166,Alice,Black,alice1166@ex.com,703-555-1321,2023-08-25T00:00:00,pending,568
1167,Bob,Johnson,bob1167@ex.com,,,inactive,1693
1168,Raj,Doe,raj1168@ex.com,703-555-6586,,,1611
1169,,,leo1169@ex.com,703-555-4773,2024-03-30T00:00:00,active,
1170,,White,,703-555-1237,2023-04-23T00:00:00,active,761
1171,Bob,,bob1171@ex.com,703-555-2115,2023-11-23T00:00:00,active,1997
1172,Chris,Doe,chris1172@ex.com,703-555-5151,,,856
1173,Raj,Black,raj1173@ex.com,703-555-5022,2023-09-04T00:00:00,pending,344
1174,,Lee,emma1174@ex.com,,,,374
1175,Chris,Doe,chris1175@ex.com,703-555-2901,2023-07-19T00:00:00,pending,1148
1176,Bob,Brown,bob1176@ex.com,703-555-9692,2023-07-27T00:00:00,active,495
1177,Sara,Patel,sara1177@ex.com,703-555-9396,2024-03-20T00:00:00,pending,
1178,,Brown,jane1178@ex.com,703-555-1826,2023-02-15T00:00:00,pending,113
1179,Nina,Patel,,703-555-8712,2024-03-24T00:00:00,,467
1180,Leo,White,leo1180@ex.com,703-555-7451,2023-09-20T00:00:00,inactive,272
1181,Leo,Smith,leo1181@ex.com,703-555-9744,,,1248
1182,Emma,White,,703-555-1668,2023-07-17T00:00:00,,1927
1183,Leo,Green,leo1183@ex.com,703-555-6632,2024-04-19T00:00:00,,1891
1184,Mike,Brown,mike1184@ex.com,703-555-2374,2023-12-03T00:00:00,,
1185,Mike,Patel,mike1185@ex.com,703-555-3623,2023-04-02T00:00:00,pending,1902
1186,John,,john1186@ex.com,703-555-7499,2024-02-18T00:00:00,active,1729
1187,,Brown,raj1187@ex.com,703-555-8367,2024-03-28T00:00:00,inactive,1485
1188,,White,chris1188@ex.com,,2023-06-10T00:00:00,,1291
1189,,Green,bob1189@ex.com,703-555-4377,2023-11-09T00:00:00,,711
1190,Nina,Johnson,nina1190@ex.com,703-555-3078,2024-03-17T00:00:00,,
1191,Raj,White,raj1191@ex.com,703-555-9788,2023-04-19T00:00:00,inactive,
1192,Nina,Black,,703-555-2832,,,1172
1193,John,Green,john1193@ex.com,703-555-8254,2023-08-18T00:00:00,,35
1194,,Black,leo1194@ex.com,703-555-3963,2023-08-04T00:00:00,,367
1195,,Patel,john1195@ex.com,703-555-2500,,inactive,1467
"unterminated,quote,here
1197,Nina,Black,nina1197@ex.com,703-555-5394,2023-04-25T00:00:00,,716
1198,Emma,Doe,emma1198@ex.com,703-555-5238,,inactive,411
1199,,Brown,jane1199@ex.com,,2024-01-17T00:00:00,,180
1200,Jane,Smith,jane1200@ex.com,703-555-3395,2023-05-11T00:00:00,inactive,1085
1201,,Green,,703-555-2766,2023-07-26T00:00:00,pending,293
1202,,,jane1202@ex.com,703-555-4339,2024-03-07T00:00:00,pending,1563
123|MISMATCH|EXTRA|COLS|HERE|oops
1204,,,mike1204@ex.com,,2023-11-19T00:00:00,,755
1205,Chris,Doe,chris1205@ex.com,703-555-5262,2023-04-15T00:00:00,active,56
1206,Tom,Brown,tom1206@ex.com,703-555-6113,2023-03-15T00:00:00,,1614
1207,Mike,Green,,703-555-6514,2023-07-03T00:00:00,pending,
1208,Bob,Doe,bob1208@ex.com,703-555-2975,,inactive,453
1209,,,bob1209@ex.com,703-555-4533,2023-01-03T00:00:00,active,
1210,Nina,Black,nina1210@ex.com,703-555-6898,2023-07-28T00:00:00,,1748
1211,Nina,Patel,,703-555-3474,2024-04-27T00:00:00,inactive,556
1212,Mike,Brown,mike1212@ex.com,703-555-7641,2023-09-19T00:00:00,inactive,629
1213,Jane,Brown,jane1213@ex.com,703-555-9419,,,1620
1214,Jane,Doe,jane1214@ex.com,703-555-3002,2023-08-02T00:00:00,inactive,352
1215,Chris,Smith,chris1215@ex.com,703-555-3312,,,
1216,Alice,Green,,703-555-8598,2023-05-11T00:00:00,inactive,210
1217,Leo,Patel,leo1217@ex.com,703-555-6014,2023-12-28T00:00:00,inactive,775
1218,Tom,Smith,tom1218@ex.com,703-555-3657,,pending,776
1219,Chris,Black,,,2024-01-21T00:00:00,inactive,815
1220,Jane,Lee,jane1220@ex.com,,2023-08-12T00:00:00,,93
1221,Raj,Brown,raj1221@ex.com,703-555-1620,,inactive,247
1222,Raj,,raj1222@ex.com,703-555-4390,2023-05-11T00:00:00,,755
1223,Emma,Smith,emma1223@ex.com,703-555-3285,2024-04-15T00:00:00,,886
1224,,Brown,leo1224@ex.com,703-555-7772,2023-10-31T00:00:00,pending,1715
1225,Tom,Lee,,703-555-6759,2024-05-06T00:00:00,,
1226,Raj,Patel,raj1226@ex.com,703-555-9655,2023-02-05T00:00:00,active,1670
1227,Mike,Black,mike1227@ex.com,703-555-1706,2023-01-05T00:00:00,inactive,938
1228,Emma,Brown,emma1228@ex.com,703-555-5499,2023-06-11T00:00:00,,737
1229,Raj,Brown,raj1229@ex.com,703-555-9991,2023-07-12T00:00:00,inactive,1158
1230,John,Lee,john1230@ex.com,703-555-8594,2023-07-10T00:00:00,active,1930
1231,Nina,Lee,nina1231@ex.com,703-555-9091,2023-04-02T00:00:00,active,1672
1232,Mike,Lee,,,2023-03-25T00:00:00,,1802
1233,Sara,Green,sara1233@ex.com,703-555-2831,2023-01-27T00:00:00,,499
1234,John,White,john1234@ex.com,,2023-09-13T00:00:00,,1770
1235,Alice,,alice1235@ex.com,703-555-8538,2023-11-29T00:00:00,,1127
1236,Alice,,alice1236@ex.com,703-555-4613,2023-11-30T00:00:00,,142
1237,Chris,Black,,703-555-4435,2023-01-18T00:00:00,,160
1238,,Johnson,chris1238@ex.com,703-555-3016,2023-08-31T00:00:00,pending,1381
1239,Bob,Patel,bob1239@ex.com,703-555-8338,2023-06-27T00:00:00,,986
1240,Emma,Doe,emma1240@ex.com,703-555-9954,,,484
1241,,White,,703-555-1473,2024-04-28T00:00:00,,1055
1242,Chris,Smith,chris1242@ex.com,703-555-3892,2023-11-10T00:00:00,pending,298
1243,Bob,Brown,bob1243@ex.com,703-555-5443,2023-11-26T00:00:00,pending,
1244,Bob,Green,bob1244@ex.com,703-555-6385,2023-05-10T00:00:00,pending,1079
1245,Alice,Lee,alice1245@ex.com,703-555-6657,,,726
1246,Leo,Lee,leo1246@ex.com,703-555-7568,2023-01-18T00:00:00,,1938
1247,Alice,Johnson,alice1247@ex.com,703-555-4360,2024-02-19T00:00:00,,207
1248,John,Lee,john1248@ex.com,,2023-09-03T00:00:00,active,254
1249,Sara,,sara1249@ex.com,703-555-8823,2023-09-19T00:00:00,pending,
1250,Alice,Patel,alice1250@ex.com,703-555-8209,2024-04-25T00:00:00,inactive,363
1251,Emma,Doe,emma1251@ex.com,703-555-6470,2023-06-15T00:00:00,inactive,948
1252,Leo,Black,leo1252@ex.com,703-555-2826,2023-02-11T00:00:00,,1675
1253,,Brown,leo1253@ex.com,703-555-3655,2023-10-11T00:00:00,pending,1688
1254,Leo,Smith,leo1254@ex.com,703-555-4993,2024-02-12T00:00:00,,388
1255,,Black,raj1255@ex.com,703-555-9611,2024-01-28T00:00:00,pending,1691
1256,Mike,White,mike1256@ex.com,703-555-5199,2023-09-01T00:00:00,,590
1257,Leo,Patel,leo1257@ex.com,703-555-5962,2023-05-23T00:00:00,,1453
1258,Alice,Green,alice1258@ex.com,703-555-1676,2023-02-26T00:00:00,active,756
1259,Alice,Green,,,,inactive,1579
1260,Tom,Johnson,tom1260@ex.com,703-555-3817,2024-02-21T00:00:00,,1286
1261,Tom,,tom1261@ex.com,703-555-6554,,pending,1857
1262,Mike,Patel,mike1262@ex.com,,,active,228
1263,,Doe,tom1263@ex.com,703-555-9578,2023-12-26T00:00:00,inactive,646
1264,Jane,White,jane1264@ex.com,703-555-1800,,active,236
1265,Nina,Black,nina1265@ex.com,703-555-8923,2023-07-02T00:00:00,,1686
1266,Raj,Green,raj1266@ex.com,703-555-7940,2023-06-29T00:00:00,,335
1267,Bob,Black,bob1267@ex.com,703-555-5388,2024-03-01T00:00:00,active,1997
1268,Jane,Lee,jane1268@ex.com,703-555-2890,2023-02-26T00:00:00,,1809
1269,Tom,Lee,tom1269@ex.com,703-555-5315,2023-01-29T00:00:00,active,1217
1270,Sara,Brown,sara1270@ex.com,703-555-6933,2023-07-28T00:00:00,,1155
1271,Sara,,sara1271@ex.com,,2024-01-25T00:00:00,active,
1272,Emma,Lee,emma1272@ex.com,703-555-4306,2024-03-02T00:00:00,inactive,
1273,,Black,tom1273@ex.com,703-555-8421,,,1688
1274,Sara,,sara1274@ex.com,703-555-9933,2023-08-28T00:00:00,,1717
1275,,Doe,raj1275@ex.com,,,pending,853
1276,Alice,Patel,,703-555-1220,2023-03-21T00:00:00,inactive,1454
1277,Jane,Green,jane1277@ex.com,703-555-2913,2024-03-27T00:00:00,active,1257
1278,,Doe,,703-555-7937,2023-01-28T00:00:00,,98
1279,Alice,White,alice1279@ex.com,,2024-01-31T00:00:00,pending,1716
1280,Raj,Brown,raj1280@ex.com,703-555-9346,2023-07-01T00:00:00,inactive,244
1281,,White,sara1281@ex.com,703-555-1982,2023-08-28T00:00:00,inactive,589
1282,Nina,Green,nina1282@ex.com,703-555-8702,2023-09-16T00:00:00,inactive,889
1283,Emma,Lee,emma1283@ex.com,703-555-8510,2023-10-03T00:00:00,inactive,122
1284,Nina,Smith,nina1284@ex.com,703-555-4532,2023-02-07T00:00:00,active,773
1285,Leo,Johnson,,703-555-6217,2023-07-07T00:00:00,pending,641
1286,Raj,Smith,,703-555-6803,2024-04-28T00:00:00,pending,873
1287,Sara,Lee,sara1287@ex.com,703-555-4997,,active,1228
1288,Emma,,,,2023-08-17T00:00:00,,711
1289,Jane,Green,jane1289@ex.com,703-555-4036,2023-07-02T00:00:00,,1853
1290,Alice,Brown,alice1290@ex.com,,2023-05-03T00:00:00,active,930
1291,Alice,Black,alice1291@ex.com,703-555-2607,2023-11-05T00:00:00,active,831
1292,Raj,Smith,raj1292@ex.com,,2024-01-09T00:00:00,,1082
1293,Nina,Black,,703-555-2585,2023-01-23T00:00:00,inactive,530
1294,Nina,Brown,nina1294@ex.com,703-555-9692,2023-12-11T00:00:00,,1704
1295,Leo,,,,,active,
1296,Alice,Doe,alice1296@ex.com,703-555-8346,2024-01-07T00:00:00,inactive,
1297,,,bob1297@ex.com,,2024-01-23T00:00:00,active,1336
1298,Jane,Green,jane1298@ex.com,,,pending,1834
1299,Tom,Green,tom1299@ex.com,,2024-01-23T00:00:00,pending,1151
1300,Jane,Green,jane1300@ex.com,703-555-1819,2023-09-23T00:00:00,,920
1301,Jane,Lee,jane1301@ex.com,703-555-9303,2023-06-18T00:00:00,,139
1302,Sara,,sara1302@ex.com,703-555-2699,2023-10-17T00:00:00,active,1463
1303,Nina,Brown,nina1303@ex.com,703-555-1298,2023-06-08T00:00:00,inactive,1940
1304,Mike,Patel,mike1304@ex.com,703-555-5065,2023-10-27T00:00:00,,1380
1305,Nina,Green,,,2023-11-29T00:00:00,pending,
1306,,Smith,john1306@ex.com,703-555-3564,2023-03-13T00:00:00,active,1321
1307,Nina,Patel,nina1307@ex.com,703-555-7219,2024-04-23T00:00:00,pending,1177
1308,Sara,Black,sara1308@ex.com,703-555-6240,2023-09-05T00:00:00,pending,1130
1309,Mike,Smith,mike1309@ex.com,703-555-1826,,,920
1310,Raj,Lee,raj1310@ex.com,703-555-9892,2023-03-23T00:00:00,active,1004
1311,Chris,Smith,chris1311@ex.com,,2024-04-19T00:00:00,pending,803
1312,Mike,Johnson,mike1312@ex.com,703-555-7813,2023-04-27T00:00:00,pending,1034
1313,,Green,raj1313@ex.com,703-555-3746,2023-11-12T00:00:00,,1802
1314,Mike,Black,mike1314@ex.com,703-555-2865,2023-11-06T00:00:00,inactive,528
1315,Nina,Lee,nina1315@ex.com,703-555-4192,2023-08-21T00:00:00,inactive,179
1316,Leo,Black,leo1316@ex.com,703-555-6151,2023-06-20T00:00:00,pending,
1317,Tom,Black,tom1317@ex.com,703-555-8020,2023-03-02T00:00:00,active,1401
1318,,Lee,raj1318@ex.com,,,pending,1885
1319,Chris,Green,chris1319@ex.com,703-555-2815,2024-04-25T00:00:00,,249
1320,Alice,Smith,alice1320@ex.com,703-555-9305,2023-10-11T00:00:00,,
1321,Sara,Johnson,sara1321@ex.com,703-555-9425,,inactive,
1322,Tom,Green,,703-555-9314,2023-04-06T00:00:00,inactive,610
